,time,tried,color,encoder_value,target_encoder_value,fired
0,33.5691933631897,True,green,1670215,1670149,1
1,37.01863884925842,True,purple,1682243,1682240,1
2,40.51901578903198,True,green,1694628,1694602,1
3,43.603482723236084,True,red,1705541,1705538,1
4,46.7035276889801,True,red,1716289,1716226,1
5,52.91891312599182,True,blue,1738082,1738062,1
6,53.288504123687744,True,gold,1739350,1739298,1
7,58.90379357337952,True,blue,1759034,1759026,1
8,59.23726963996887,True,blue,1760194,1760166,1
9,158.82134294509888,True,purple,2109774,2109704,1
10,159.40461540222168,True,purple,2111804,2111787,1
11,159.9714379310608,True,purple,2113668,2113623,1
12,160.17137598991394,True,purple,2114391,2114343,1
13,160.83836793899536,True,green,2116755,2116700,1
14,161.07150077819824,True,red,2117605,2117554,1
15,161.26664113998413,True,gold,2118287,2117745,1
16,161.43659448623657,True,gold,2118890,2117978,1
17,161.61637020111084,True,gold,2119535,2118304,1
18,162.47150301933289,True,gold,2122555,2122527,1
19,163.65498900413513,True,purple,2126711,2126693,1
20,163.82579278945923,True,gold,2127369,2126797,1
21,165.13825345039368,True,red,2131941,2131927,1
22,165.47173690795898,True,green,2133094,2133052,1
23,166.20490431785583,True,blue,2135647,2135620,1
24,167.7387969493866,True,gold,2141052,2141004,1
25,168.70477676391602,True,blue,2144376,2144339,1
26,169.8717679977417,True,red,2148570,2148564,1
27,171.58895611763,True,red,2154527,2154524,1
28,171.87243700027466,True,blue,2155499,2155492,1
29,173.10678577423096,True,blue,2159890,2159881,1
30,173.38914942741394,True,purple,2160922,2160916,1
31,173.82168698310852,True,purple,2162385,2162322,1
32,174.4562633037567,True,gold,2164565,2164534,1
33,174.8894383907318,True,purple,2166088,2166017,1
34,175.322749376297,True,blue,2167671,2167607,1
35,176.75619959831238,True,green,2172609,2172601,1
36,176.92685437202454,True,red,2173249,2172731,1
37,177.47307968139648,True,purple,2175110,2175048,1
38,178.1061828136444,True,purple,2177394,2177370,1
39,180.20553636550903,True,purple,2184792,2184784,1
40,181.00611209869385,True,purple,2187611,2187594,1
41,181.72343349456787,True,gold,2190084,2190011,1
42,183.85492277145386,True,blue,2197600,2197561,1
43,184.52292609214783,True,purple,2199872,2199847,1
44,185.95699214935303,True,gold,2204918,2204882,1
45,186.1264476776123,True,green,2205514,2205158,1
46,186.65501070022583,True,gold,2207400,2207372,1
47,186.82662987709045,True,blue,2207971,2207569,1
48,186.98691272735596,True,gold,2208503,2208256,1
49,187.16520929336548,True,gold,2209069,2209047,1
50,187.32844591140747,True,gold,2209658,2209500,1
51,187.51716899871826,True,gold,2210269,2209839,1
52,189.07263588905334,True,purple,2215911,2215855,1
53,189.23734617233276,True,red,2216470,2216225,1
54,189.82205724716187,True,red,2218489,2218468,1
55,191.3390109539032,True,red,2223827,2223775,1
56,191.82246446609497,True,purple,2225530,2225471,1
57,193.43985891342163,True,red,2231091,2231028,1
58,193.77308917045593,True,gold,2232258,2232214,1
59,194.47320294380188,True,purple,2234817,2234753,1
60,194.6356897354126,True,blue,2235405,2235143,1
61,195.05636286735535,True,blue,2236892,2236866,1
62,195.35663652420044,True,red,2237925,2237897,1
63,195.53087186813354,True,red,2238497,2238476,1
64,195.90693545341492,True,green,2239846,2239842,1
65,196.07525324821472,True,green,2240417,2240236,1
66,196.57315182685852,True,green,2242160,2242136,1
67,196.76863765716553,True,blue,2242897,2242568,1
68,196.9360694885254,True,purple,2243502,2243238,1
69,197.10487461090088,True,green,2243502,2243466,1
70,198.28959131240845,True,blue,2248231,2248221,1
71,199.09016275405884,True,green,2251047,2251023,1
72,199.27503061294556,True,gold,2251694,2251180,1
73,200.20513200759888,True,red,2254871,2254846,1
74,200.9895761013031,True,green,2257705,2257683,1
75,208.0554974079132,True,green,2282474,2282435,1
76,208.6226408481598,True,purple,2284495,2284463,1
77,208.88932514190674,True,red,2285434,2285387,1
78,209.07536339759827,True,red,2286080,2285570,1
79,209.3227195739746,True,green,2286892,2286833,1
80,209.85528588294983,True,green,2288710,2288705,1
81,210.28952288627625,True,blue,2290268,2290196,1
82,210.88949966430664,True,purple,2292427,2292390,1
83,211.77307033538818,True,gold,2295503,2295456,1
84,214.37290287017822,True,purple,2304680,2304645,1
85,215.0732798576355,True,purple,2307015,2307004,1
86,215.2398660182953,True,gold,2307595,2307167,1
87,215.5399923324585,True,gold,2308724,2308675,1
88,216.4070360660553,True,red,2311806,2311804,1
89,218.45694994926453,True,blue,2318931,2318916,1
90,219.57398867607117,True,purple,2323021,2322975,1
91,220.40775561332703,True,red,2325815,2325811,1
92,220.72421050071716,True,gold,2326858,2326843,1
93,221.1902370452881,True,blue,2328513,2328473,1
94,222.75629019737244,True,green,2334075,2334025,1
95,223.3901298046112,True,blue,2336297,2336248,1
96,227.92325091362,True,purple,2352194,2352128,1
97,228.08438396453857,True,gold,2352692,2352303,1
98,228.2665650844574,True,blue,2352692,2352372,1
99,231.34023475646973,True,purple,2364112,2364110,1
100,232.40575647354126,True,blue,2367844,2367780,1
101,233.40553665161133,True,red,2371389,2371354,1
102,235.75625586509705,True,red,2379696,2379637,1
103,236.1073215007782,True,green,2380962,2380907,1
104,237.89073586463928,True,blue,2387177,2387129,1
105,238.60714030265808,True,gold,2389712,2389709,1
106,239.13953757286072,True,blue,2391621,2391561,1
107,239.70726799964905,True,gold,2393518,2393465,1
108,240.09125685691833,True,purple,2394848,2394789,1
109,240.2753918170929,True,purple,2395472,2394898,1
110,240.7411229610443,True,gold,2397186,2397159,1
111,241.75743293762207,True,red,2400751,2400749,1
112,242.241069316864,True,blue,2402424,2402367,1
113,242.42564630508423,True,gold,2403007,2402604,1
114,242.6076762676239,True,red,2403648,2403608,1
115,242.77504706382751,True,red,2404233,2404040,1
116,244.80764484405518,True,gold,2411404,2411383,1
117,245.69002437591553,True,blue,2414463,2414439,1
118,248.13966155052185,True,blue,2422836,2422829,1
119,248.84015488624573,True,blue,2425367,2425356,1
120,249.02456951141357,True,purple,2426062,2425452,1
121,252.72382164001465,True,red,2439217,2439192,1
122,253.62394905090332,True,gold,2442268,2442237,1
123,254.1241557598114,True,green,2444032,2443985,1
124,254.52403211593628,True,purple,2445476,2445451,1
125,254.68667006492615,True,purple,2446027,2445963,1
126,255.35799598693848,True,purple,2448396,2448361,1
127,259.75761127471924,True,blue,2463832,2463810,1
128,261.67533326148987,True,purple,2470588,2470550,1
129,261.8340058326721,True,red,2471093,2470606,1
130,263.9265148639679,True,gold,2478532,2478491,1
131,265.15766739845276,True,gold,2482821,2482789,1
132,267.7234790325165,True,red,2491747,2491690,1
133,267.8859829902649,True,red,2492336,2491854,1
134,269.3404688835144,True,gold,2497545,2497519,1
135,269.51165866851807,True,gold,2498116,2497689,1
136,271.25683856010437,True,purple,2504263,2504253,1
137,272.74029779434204,True,blue,2509369,2509350,1
138,272.91149735450745,True,gold,2510044,2509612,1
139,282.9082934856415,True,green,2545020,2544997,1
140,352.8922116756439,True,red,2790683,2790642,1
141,353.24233293533325,True,blue,2791948,2791906,1
142,353.5593452453613,True,red,2793092,2793070,1
143,353.7328803539276,True,red,2793760,2793198,1
144,355.8611981868744,True,red,2801205,2801180,1
145,356.0145206451416,True,blue,2801205,2801181,1
146,356.2152421474457,True,green,2802414,2802377,1
147,356.38441371917725,True,green,2803068,2802540,1
148,356.593053817749,True,red,2803736,2803672,1
149,356.793963432312,True,blue,2804449,2804389,1
150,358.9588701725006,True,purple,2812128,2812119,1
151,359.11111068725586,True,purple,2812700,2812272,1
152,359.42702651023865,True,purple,2813730,2813681,1
153,361.24184346199036,True,purple,2820074,2820021,1
154,362.0930848121643,True,purple,2823186,2823182,1
155,362.3437325954437,True,gold,2824030,2823974,1
156,363.39353823661804,True,gold,2827646,2827632,1
157,363.57427620887756,True,gold,2828294,2827788,1
158,363.72432017326355,True,blue,2828294,2827739,1
159,363.92775893211365,True,green,2829556,2828769,1
160,372.22583746910095,True,purple,2858675,2858620,1
161,372.4120285511017,True,purple,2859293,2858766,1
162,377.5759861469269,True,purple,2877420,2877355,1
163,377.79310131073,True,blue,2878181,2878168,1
164,378.4095768928528,True,blue,2880348,2880342,1
165,378.57376861572266,True,gold,2880923,2880694,1
166,378.9936089515686,True,gold,2882445,2882431,1
167,379.16055369377136,True,gold,2882991,2882755,1
168,379.32512640953064,True,blue,2882991,2882786,1
169,379.5112006664276,True,gold,2884192,2883287,1
170,380.27658343315125,True,purple,2886880,2886853,1
171,380.4615774154663,True,purple,2887573,2887461,1
172,380.8765344619751,True,purple,2889001,2888994,1
173,381.12750720977783,True,red,2889918,2889863,1
174,381.92767357826233,True,purple,2892708,2892699,1
175,382.293580532074,True,gold,2894004,2893955,1
176,382.81076860427856,True,blue,2895769,2895751,1
177,383.3771457672119,True,blue,2897759,2897706,1
178,383.809889793396,True,purple,2899304,2899282,1
179,386.97732639312744,True,purple,2910432,2910382,1
180,388.5761909484863,True,purple,2915960,2915953,1
181,388.73213505744934,True,purple,2916532,2916116,1
182,390.2432613372803,True,purple,2921929,2921866,1
183,391.90975999832153,True,gold,2927745,2927703,1
184,394.1760501861572,True,gold,2935666,2935661,1
185,394.5933940410614,True,gold,2937155,2937138,1
186,394.77393984794617,True,purple,2937750,2937665,1
187,394.9238212108612,True,red,2937750,2937317,1
188,395.08516907691956,True,blue,2938862,2938489,1
189,396.01017332077026,True,purple,2942111,2942059,1
190,396.6777002811432,True,red,2944464,2944423,1
191,397.5434100627899,True,blue,2947563,2947514,1
192,397.7431366443634,True,green,2948285,2948231,1
193,398.8440408706665,True,green,2952118,2952061,1
194,399.0112659931183,True,gold,2952673,2952526,1
195,400.6439664363861,True,blue,2958426,2958412,1
196,401.2093114852905,True,purple,2960394,2960389,1
197,406.8278293609619,True,gold,2980039,2980013,1
198,406.98214960098267,True,gold,2980537,2980214,1
199,407.8780994415283,True,red,2983737,2983699,1
200,408.727502822876,True,purple,2986773,2986746,1
201,408.9226176738739,True,gold,2987458,2987314,1
202,410.59325647354126,True,blue,2993241,2993195,1
203,411.1768841743469,True,purple,2995314,2995299,1
204,415.66037154197693,True,green,3011012,3010943,1
205,417.66115140914917,True,green,3018099,3018060,1
206,418.62803292274475,True,purple,3021380,3021346,1
207,418.78210043907166,True,purple,3021962,3021508,1
208,420.77791476249695,True,red,3029026,3028973,1
209,421.3268926143646,True,purple,3030916,3030909,1
210,424.5435802936554,True,gold,3042216,3042200,1
211,424.7104637622833,True,red,3042825,3042561,1
212,424.8715081214905,True,red,3043408,3042731,1
213,426.3603994846344,True,gold,3048691,3048666,1
214,427.8774082660675,True,purple,3054048,3054024,1
215,429.84411239624023,True,green,3060934,3060904,1
216,431.24403834342957,True,blue,3065828,3065814,1
217,431.4102702140808,True,gold,3066406,3066280,1
218,432.14418172836304,True,blue,3068943,3068870,1
219,433.02774310112,True,blue,3072076,3072036,1
220,434.11062026023865,True,purple,3075911,3075886,1
221,434.3778426647186,True,green,3076790,3076768,1
222,436.0281813144684,True,purple,3082607,3082539,1
223,436.8778614997864,True,red,3085549,3085523,1
224,437.54450821876526,True,blue,3087882,3087828,1
225,438.8773865699768,True,purple,3092644,3092641,1
226,441.9274492263794,True,red,3103311,3103257,1
227,442.97821044921875,True,green,3106922,3106904,1
228,443.66132736206055,True,red,3109274,3109272,1
229,443.83109974861145,True,purple,3109873,3109612,1
230,444.312203168869,True,purple,3111560,3111488,1
231,444.81138157844543,True,gold,3113347,3113288,1
232,446.01253938674927,True,blue,3117642,3117617,1
233,447.19436955451965,True,green,3121750,3121726,1
234,448.3943762779236,True,blue,3125838,3125822,1
235,449.3779010772705,True,purple,3129255,3129205,1
236,450.0442349910736,True,purple,3131628,3131585,1
237,451.59542775154114,True,gold,3137087,3137021,1
238,452.64427304267883,True,blue,3140798,3140753,1
239,452.82285165786743,True,red,3141412,3140954,1
240,454.9609375,True,purple,3148827,3148800,1
241,457.11185812950134,True,purple,3156482,3156467,1
242,459.1114408969879,True,green,3163657,3163593,1
243,460.06222105026245,True,purple,3166847,3166827,1
244,461.17893719673157,True,gold,3170881,3170824,1
245,463.3940508365631,True,purple,3178584,3178548,1
246,464.16165351867676,True,purple,3181304,3181303,1
247,464.46155762672424,True,purple,3182331,3182273,1
248,464.76255536079407,True,red,3183351,3183293,1
249,465.16254472732544,True,gold,3184799,3184787,1
250,465.6286084651947,True,blue,3186396,3186337,1
251,467.07929039001465,True,blue,3191595,3191575,1
252,470.0613839626312,True,green,3201996,3201952,1
253,471.3781235218048,True,purple,3206512,3206457,1
254,471.5307559967041,True,purple,3207125,3206882,1
255,472.14521050453186,True,purple,3209285,3209247,1
256,472.47825264930725,True,red,3210476,3210452,1
257,473.89617800712585,True,green,3215440,3215432,1
258,474.0597183704376,True,blue,3216046,3215596,1
259,474.3617706298828,True,green,3217086,3217034,1
260,474.9281749725342,True,gold,3219088,3219079,1
261,475.24534726142883,True,gold,3220191,3220127,1
262,479.4287357330322,True,gold,3234805,3234793,1
263,479.6004731655121,True,blue,3234805,3234751,1
264,479.75918078422546,True,gold,3235987,3235257,1
265,480.3794286251068,True,purple,3238146,3238076,1
266,480.91259241104126,True,purple,3240056,3239982,1
267,481.08124828338623,True,gold,3240647,3240348,1
268,481.2600824832916,True,gold,3241265,3240471,1
269,481.62807989120483,True,gold,3242543,3242492,1
270,482.77858781814575,True,purple,3246634,3246599,1
271,488.1964359283447,True,gold,3265603,3265553,1
272,488.96131014823914,True,green,3268385,3268328,1
273,489.122526884079,True,purple,3268875,3268511,1
274,489.2818922996521,True,purple,3269417,3268568,1
275,489.8631718158722,True,red,3271443,3271436,1
276,490.1968092918396,True,blue,3272603,3272556,1
277,491.39508533477783,True,blue,3276952,3276922,1
278,491.5723695755005,True,purple,3277533,3277343,1
279,492.1951334476471,True,purple,3279663,3279604,1
280,492.99583625793457,True,red,3282463,3282396,1
281,495.2619709968567,True,gold,3290445,3290444,1
282,495.4227044582367,True,gold,3290936,3290600,1
283,496.31194829940796,True,red,3294105,3294103,1
284,496.47117137908936,True,red,3294625,3294300,1
285,497.57909750938416,True,purple,3298581,3298537,1
286,498.7460880279541,True,red,3302618,3302603,1
287,498.90830087661743,True,blue,3303198,3302678,1
288,499.0804524421692,True,blue,3303787,3303764,1
289,499.5782928466797,True,blue,3305552,3305537,1
290,500.7465579509735,True,purple,3309649,3309594,1
291,502.4300949573517,True,gold,3315605,3315595,1
292,502.763454914093,True,gold,3316789,3316773,1
293,502.9599368572235,True,green,3317496,3317273,1
294,503.11213874816895,True,gold,3317496,3316920,1
295,503.5121331214905,True,purple,3319402,3319361,1
296,504.1967360973358,True,gold,3321795,3321725,1
297,504.49704217910767,True,red,3322811,3322751,1
298,504.67373538017273,True,purple,3323482,3323301,1
299,505.86327838897705,True,blue,3327519,3327452,1
300,510.1288969516754,True,green,3342574,3342540,1
301,511.3803827762604,True,blue,3346936,3346912,1
302,511.558956861496,True,blue,3347504,3347293,1
303,511.72059059143066,True,green,3348085,3347837,1
304,512.2957031726837,True,blue,3350040,3350025,1
305,512.4724879264832,True,red,3350720,3350347,1
306,512.6300477981567,True,red,3351331,3350497,1
307,514.2461545467377,True,blue,3357036,3357025,1
308,515.4953317642212,True,gold,3361410,3361357,1
309,515.9792084693909,True,purple,3363111,3363098,1
310,516.1594114303589,True,purple,3363784,3363240,1
311,518.8129034042358,True,purple,3373093,3373054,1
312,519.2130508422852,True,purple,3374482,3374480,1
313,520.6964945793152,True,blue,3379552,3379485,1
314,521.9958953857422,True,green,3384295,3384264,1
315,523.2796468734741,True,green,3388708,3388641,1
316,525.0803899765015,True,green,3395013,3394996,1
317,525.3978581428528,True,gold,3396165,3396118,1
318,526.3971033096313,True,purple,3399631,3399603,1
319,527.4139642715454,True,blue,3403289,3403274,1
320,528.7471454143524,True,blue,3407860,3407789,1
321,529.0290269851685,True,purple,3408870,3408863,1
322,531.0797617435455,True,purple,3416115,3416042,1
323,538.9967365264893,True,purple,3443938,3443913,1
324,539.379757642746,True,blue,3445239,3445210,1
325,539.5594866275787,True,gold,3445832,3445672,1
326,541.5806195735931,True,purple,3453048,3453021,1
327,548.163857460022,True,red,3476071,3476045,1
328,548.7318570613861,True,purple,3478113,3478052,1
329,598.282312631607,True,purple,3651977,3651946,1
330,598.5981285572052,True,red,3653086,3653055,1
331,599.4318945407867,True,purple,3655893,3655841,1
332,600.0484673976898,True,red,3658108,3658095,1
333,600.2081627845764,True,red,3658648,3658241,1
334,600.3820486068726,True,red,3659346,3659316,1
335,601.0479261875153,True,purple,3661716,3661677,1
336,602.1821620464325,True,green,3665689,3665678,1
337,603.5811085700989,True,purple,3670612,3670539,1
338,605.4978177547455,True,gold,3677154,3677139,1
339,605.6704630851746,True,gold,3677817,3677293,1
340,606.56654047966,True,purple,3680918,3680871,1
341,607.6308901309967,True,gold,3684673,3684632,1
342,608.7311203479767,True,purple,3688580,3688523,1
343,608.9104645252228,True,purple,3689194,3688689,1
344,610.6147944927216,True,purple,3695177,3695142,1
345,611.5151770114899,True,red,3698309,3698278,1
346,612.1822323799133,True,red,3700687,3700666,1
347,613.5326344966888,True,purple,3705429,3705373,1
348,614.4322891235352,True,blue,3708647,3708646,1
349,631.2317304611206,True,blue,3711201,3711176,1
350,631.4074461460114,True,red,3711585,3711550,1
351,631.7143483161926,True,green,3712326,3712323,1
352,631.8799493312836,True,gold,3712762,3712551,1
353,632.0690548419952,True,gold,3713275,3712673,1
354,632.2306513786316,True,gold,3713713,3712673,1
355,632.4100596904755,True,blue,3713713,3713600,1
356,632.5794076919556,True,gold,3714673,3712673,1
357,632.7600402832031,True,blue,3714673,3713600,1
358,632.9291625022888,True,gold,3715791,3712673,1
359,633.1100926399231,True,blue,3715791,3714136,1
360,633.2802948951721,True,gold,3716922,3712673,1
361,633.4695386886597,True,gold,3717571,3712673,1
362,633.6344137191772,True,gold,3718148,3712673,1
363,633.820570230484,True,gold,3718732,3712673,1
364,633.9801967144012,True,gold,3719281,3712673,1
365,634.1705827713013,True,gold,3719904,3712673,1
366,634.3331906795502,True,gold,3720476,3712673,1
367,634.5236048698425,True,green,3721120,3720500,1
368,634.7099123001099,True,gold,3721120,3712673,1
369,634.8786404132843,True,gold,3722381,3712673,1
370,635.0722053050995,True,gold,3723081,3712673,1
371,635.2693593502045,True,gold,3723838,3712673,1
372,635.4293761253357,True,gold,3724344,3712683,1
373,636.0820076465607,True,purple,3726673,3726629,1
374,636.7323958873749,True,green,3728980,3728971,1
375,638.0149972438812,True,red,3733446,3733440,1
376,638.4814486503601,True,green,3735086,3735026,1
377,638.9643745422363,True,red,3736721,3736692,1
378,639.2642817497253,True,red,3737748,3737710,1
379,640.3809423446655,True,gold,3741743,3741724,1
380,641.0491087436676,True,purple,3744091,3744081,1
381,651.1828937530518,True,purple,3779728,3779685,1
382,651.4662811756134,True,purple,3780782,3780710,1
383,651.7491705417633,True,blue,3781698,3781693,1
384,653.5500593185425,True,green,3788056,3788033,1
385,655.1832628250122,True,red,3793681,3793637,1
386,656.5150651931763,True,gold,3798486,3798427,1
387,656.8990306854248,True,purple,3799817,3799805,1
388,657.2654395103455,True,blue,3801038,3800992,1
389,657.4293413162231,True,blue,3801609,3801223,1
390,657.8821504116058,True,purple,3803190,3803122,1
391,658.1658532619476,True,blue,3804139,3804117,1
392,659.2514395713806,True,gold,3808068,3808029,1
393,661.1678309440613,True,blue,3814733,3814705,1
394,661.8995852470398,True,blue,3817374,3817317,1
395,662.4833018779755,True,purple,3819467,3819451,1
396,665.4000046253204,True,gold,3829678,3829623,1
397,667.2487604618073,True,blue,3836075,3836071,1
398,668.9491221904755,True,purple,3842144,3842114,1
399,670.6658115386963,True,green,3848173,3848159,1
400,673.249457359314,True,purple,3857134,3857124,1
401,675.0002062320709,True,purple,3863225,3863180,1
402,675.8336863517761,True,purple,3866234,3866221,1
403,676.6657211780548,True,green,3869047,3869014,1
404,677.8666083812714,True,gold,3873327,3873255,1
405,682.2836508750916,True,red,3888814,3888760,1
406,684.2842316627502,True,gold,3895968,3895933,1
407,684.4576694965363,True,gold,3896529,3896246,1
408,684.7508547306061,True,gold,3897511,3897478,1
409,684.9065451622009,True,red,3898065,3897537,1
410,685.0592792034149,True,gold,3898065,3897964,1
411,686.6327238082886,True,green,3904256,3904253,1
412,687.3006982803345,True,purple,3906622,3906591,1
413,689.8330209255219,True,purple,3915384,3915350,1
414,691.5826454162598,True,blue,3921535,3921516,1
415,694.4668388366699,True,red,3931665,3931650,1
416,694.6519622802734,True,gold,3932312,3932279,1
417,695.350869178772,True,purple,3934756,3934732,1
418,695.7673027515411,True,gold,3936178,3936149,1
419,696.1843235492706,True,purple,3937704,3937686,1
420,696.400886297226,True,blue,3938485,3938464,1
421,696.7841839790344,True,green,3939728,3939672,1
422,697.5497479438782,True,blue,3942532,3942504,1
423,697.7053000926971,True,blue,3943042,3942665,1
424,700.1666483879089,True,purple,3951687,3951619,1
425,700.8166148662567,True,purple,3953952,3953933,1
426,700.9792380332947,True,purple,3954543,3954310,1
427,703.601952791214,True,purple,3963807,3963769,1
428,707.1664154529572,True,purple,3976255,3976200,1
429,709.10098695755,True,gold,3983025,3983009,1
430,709.2689113616943,True,gold,3983584,3983177,1
431,710.6177172660828,True,green,3988320,3988315,1
432,710.7797033786774,True,green,3988913,3988528,1
433,711.8016531467438,True,red,3992467,3992392,1
434,711.9563829898834,True,purple,3993048,3992522,1
435,712.1286640167236,True,green,3993628,3993408,1
436,712.3062994480133,True,red,3994314,3994117,1
437,712.45898270607,True,green,3994314,3993569,1
438,713.6171505451202,True,green,3998828,3998771,1
439,713.9681360721588,True,gold,4000153,4000092,1
440,714.6012101173401,True,red,4002321,4002266,1
441,714.755145072937,True,purple,4002857,4002852,1
442,718.5003967285156,True,red,4015982,4015970,1
443,718.9335415363312,True,purple,4017549,4017516,1
444,720.0668807029724,True,gold,4021557,4021520,1
445,720.5501062870026,True,blue,4023132,4023131,1
446,720.705192565918,True,green,4023703,4023388,1
447,720.8587081432343,True,blue,4023703,4023297,1
448,721.0570464134216,True,blue,4024941,4024402,1
449,722.400269985199,True,blue,4029759,4029740,1
450,724.6168205738068,True,green,4037453,4037421,1
451,726.867769241333,True,green,4045260,4045247,1
452,727.0299143791199,True,purple,4045807,4045424,1
453,727.7008485794067,True,purple,4048138,4048101,1
454,728.1844696998596,True,green,4049889,4049851,1
455,728.4845168590546,True,green,4050939,4050925,1
456,728.8018193244934,True,purple,4052001,4051949,1
457,728.971257686615,True,purple,4052585,4052282,1
458,729.160576581955,True,purple,4053259,4052421,1
459,729.3184268474579,True,red,4053758,4053287,1
460,736.735187292099,True,blue,4079225,4079164,1
461,738.520013332367,True,red,4085312,4085263,1
462,739.5175316333771,True,red,4088723,4088713,1
463,740.2519555091858,True,gold,4091236,4091185,1
464,740.7510631084442,True,purple,4092922,4092889,1
465,741.1212365627289,True,green,4094203,4094134,1
466,742.5367891788483,True,green,4099116,4099099,1
467,743.084394454956,True,purple,4100958,4100931,1
468,743.7001926898956,True,purple,4103083,4103038,1
469,744.5675065517426,True,blue,4106105,4106064,1
470,745.9676175117493,True,blue,4110893,4110827,1
471,746.60031914711,True,purple,4113012,4113011,1
472,747.5676057338715,True,red,4116419,4116384,1
473,748.584774017334,True,green,4119766,4119737,1
474,749.4349656105042,True,red,4122760,4122706,1
475,749.604382276535,True,blue,4123347,4123130,1
476,750.0717086791992,True,purple,4125001,4124972,1
477,750.6675021648407,True,purple,4127027,4126989,1
478,750.8271417617798,True,gold,4127606,4127598,1
479,751.1674587726593,True,purple,4128678,4128615,1
480,752.2189118862152,True,green,4132307,4132271,1
481,752.9524385929108,True,gold,4134909,4134868,1
482,753.3520419597626,True,purple,4136238,4136213,1
483,753.7678096294403,True,gold,4137591,4137546,1
484,754.4858267307281,True,gold,4140069,4140063,1
485,755.5841491222382,True,gold,4143925,4143902,1
486,758.7530303001404,True,green,4154823,4154803,1
487,758.9036405086517,True,green,4155271,4154914,1
488,760.9705872535706,True,gold,4162422,4162372,1
489,762.61994099617,True,gold,4168068,4168050,1
490,762.7806496620178,True,purple,4168643,4168286,1
491,762.9461915493011,True,gold,4168643,4168154,1
492,769.035484790802,True,purple,4190164,4190116,1
493,772.1033046245575,True,blue,4200665,4200652,1
494,796.2021639347076,True,green,4285015,4284973,1
495,796.4855349063873,True,purple,4285968,4285951,1
496,797.285596370697,True,purple,4288862,4288814,1
497,798.2521307468414,True,green,4292169,4292113,1
498,798.4691784381866,True,blue,4292970,4292935,1
499,799.2850306034088,True,purple,4295896,4295841,1
500,799.454092502594,True,purple,4296482,4296053,1
501,799.6076807975769,True,gold,4296482,4296426,1
502,807.9364745616913,True,gold,4326299,4326297,1
503,808.1038234233856,True,blue,4326870,4326352,1
504,811.0710182189941,True,gold,4337274,4337256,1
505,811.4538929462433,True,purple,4338645,4338629,1
506,812.5866799354553,True,gold,4342546,4342541,1
507,815.5707938671112,True,red,4353047,4352996,1
508,816.4023535251617,True,green,4355941,4355909,1
509,819.0036904811859,True,gold,4365199,4365174,1
510,819.736077785492,True,blue,4367645,4367612,1
511,819.969165802002,True,red,4368441,4368390,1
512,820.3025217056274,True,gold,4369610,4369541,1
513,824.5530617237091,True,blue,4384679,4384666,1
514,824.7366728782654,True,red,4385263,4385214,1
515,824.9036266803741,True,gold,4385804,4385447,1
516,825.0682892799377,True,gold,4386366,4386066,1
517,827.6199796199799,True,blue,4395302,4395287,1
518,828.0358970165253,True,purple,4396785,4396782,1
519,828.5038208961487,True,red,4398341,4398321,1
520,829.1359453201294,True,green,4400655,4400653,1
521,831.7199521064758,True,purple,4409767,4409763,1
522,832.2034492492676,True,purple,4411504,4411484,1
523,833.7535741329193,True,green,4416881,4416842,1
524,834.2029373645782,True,red,4418457,4418454,1
525,835.4855108261108,True,green,4423074,4423045,1
526,835.6545634269714,True,purple,4423619,4423203,1
527,836.4861698150635,True,purple,4426421,4426382,1
528,836.6541135311127,True,blue,4426995,4426628,1
529,837.3041081428528,True,blue,4429377,4429375,1
530,839.838641166687,True,red,4438223,4438197,1
531,841.8026597499847,True,green,4445159,4445147,1
532,843.1534569263458,True,blue,4449909,4449882,1
533,843.3529798984528,True,blue,4450616,4450578,1
534,843.515308380127,True,gold,4451181,4450864,1
535,843.6667420864105,True,blue,4451181,4450725,1
536,843.8258473873138,True,gold,4452243,4451677,1
537,843.994726896286,True,blue,4452243,4450910,1
538,844.1649854183197,True,gold,4453387,4452039,1
539,845.4530069828033,True,blue,4457991,4457973,1
540,846.7038216590881,True,blue,4462415,4462387,1
541,847.1533582210541,True,gold,4463853,4463821,1
542,847.4364790916443,True,gold,4464920,4464889,1
543,847.6037795543671,True,gold,4465498,4465052,1
544,850.8374161720276,True,gold,4476733,4476692,1
545,855.2378499507904,True,green,4492173,4492171,1
546,856.3698818683624,True,purple,4496208,4496133,1
547,856.8531105518341,True,green,4497985,4497957,1
548,857.3874242305756,True,gold,4499931,4499873,1
549,857.5879514217377,True,gold,4500629,4500595,1
550,858.802984714508,True,gold,4504918,4504855,1
551,858.9649081230164,True,gold,4505453,4505018,1
552,859.1291275024414,True,gold,4506048,4505618,1
553,860.2876672744751,True,gold,4510175,4510130,1
554,860.687246799469,True,green,4511590,4511548,1
555,861.3545351028442,True,purple,4513874,4513802,1
556,861.9700307846069,True,gold,4516057,4516039,1
557,864.4536275863647,True,red,4524639,4524569,1
558,864.7869777679443,True,green,4525834,4525781,1
559,865.0871939659119,True,green,4526934,4526925,1
560,865.2653076648712,True,red,4527535,4527155,1
561,865.4253871440887,True,purple,4528131,4527907,1
562,866.4867329597473,True,blue,4531915,4531860,1
563,869.8873195648193,True,purple,4543688,4543669,1
564,870.3040037155151,True,blue,4545224,4545162,1
565,870.4665668010712,True,red,4545808,4545345,1
566,871.5046126842499,True,gold,4549481,4549443,1
